PGA,PGV,PGD,Ds-5-95,Ds-5-75,Sa (T=0.05 sec),Sa (T=0.1 sec),Sa (T=0.2 sec),Sa (T=0.3 sec),Sa (T=0.4 sec),Sa (T=0.5 sec),Sa (T=0.75 sec),Sa (T=1 sec),Sa (T=1.5 sec),Sa (T=2 sec),Sa (T=3 sec),Sa (T=4 sec),Sa (T=5 sec),Sa (T=7.5 sec),Sa (T=10 sec),CAV,ASI,DSI,failure state
7,1076.2893,375.499469,15.3787,4.0687,7.220303706,9.47717149,15.71496596,12.60685096,10.34572775,12.16280444,11.33246741,11.82592288,15.19520371,9.531410717,3.596775144,1.693441943,0.936860778,0.541058332,0.230738362,21.34801967,3.80897523,1758.009292,0
7,1246.996348,507.6454923,20.5726,6.9977,7.402067506,8.925341678,21.69198819,17.71602162,13.12011428,12.21497262,18.017318,10.25417424,12.11086083,8.51173824,4.248619763,2.791645804,2.75739679,0.820228897,0.277658087,30.15511353,4.311885298,2824.902589,0
7,1526.396805,1293.07575,7.49,5.605,7.330106017,7.961575134,15.01753803,13.20689124,13.71149367,14.39696666,12.6704276,7.763610751,3.826123194,3.441244271,2.92426379,4.654709497,4.039212394,1.988713946,1.286038423,15.84071582,3.610563327,3456.169284,0
7,1399.80912,1259.809635,7.59,5.31,7.073904586,8.643866393,17.91755711,19.48870034,14.80739341,15.05198143,15.66640532,8.112131254,7.772916128,5.549579519,3.737515754,4.007590977,4.190202277,2.472415361,0.996083377,22.02902138,5.085243759,3477.221138,1
7,822.9009936,425.2706678,19.64,10.39,8.418661624,14.21389771,15.32646804,16.20898904,11.18587158,14.98205059,14.24001241,11.810034,7.432248197,4.012262074,1.514622903,0.895911979,1.102617838,0.85303273,0.278405019,40.07699323,5.527316957,1313.387524,1
7,535.6929203,261.8305336,24.7,12.68,12.14680055,12.14627933,16.34870802,8.094393799,11.73838649,12.80670324,4.701937531,3.065288277,3.536886655,1.401053971,1.269354226,1.694842729,0.989642412,0.559651142,0.230710756,34.53957973,5.153733934,1401.294618,0
7,530.5862612,388.9455837,28.5,13.175,7.502570024,10.59731318,19.65360401,18.07558753,13.87155871,9.197540484,4.732705288,3.55188672,2.929268531,2.095077775,2.485803613,1.473063023,1.302723509,1.196569509,0.980167223,30.18914158,4.734039878,1285.862248,1
7,1093.85067,1567.820268,24.88,12.065,6.979051522,11.58354604,22.70608476,20.89029494,16.93945335,15.83592003,5.520997542,6.197819822,3.16261569,1.941086479,1.465190901,1.655107178,1.978011604,1.416834194,1.396016393,34.46989189,5.011900989,1442.396775,1
7,425.8309468,105.3925089,14.135,4.477,11.93802699,19.90100444,30.86935621,8.792290713,10.93811256,9.391023804,5.93777238,5.426246121,2.30169823,1.284417838,0.511361834,0.329772445,0.213859767,0.092607714,0.069292857,18.65629698,5.713361241,392.3704946,1
7,224.6524343,40.17225269,13.981,3.949,9.719632843,14.08743673,9.863591398,10.58505282,9.181578547,6.726901712,3.467058602,2.539895188,1.444304124,0.525515004,0.29885592,0.163221069,0.091176705,0.075807045,0.057751849,16.09072061,4.40253018,190.7497233,0
7,825.6962197,302.4997096,12.8645,4.95,7.021924728,7.66599788,18.07323564,15.55939687,22.44114111,16.3240136,14.15182059,8.317192279,8.522393792,6.311382944,2.231180039,1.195321817,1.442080319,0.417528629,0.382919336,25.6021857,5.855691015,1443.527897,1
7,491.9829405,126.7002581,13.7445,4.9555,6.907190268,8.290564435,10.68734282,20.95346237,20.6060646,14.05152823,6.817870168,5.013273544,6.070819967,2.975421907,1.577446429,0.954259549,0.522688428,0.23294285,0.227102107,19.11925349,5.313316482,866.9508705,1
7,553.0433793,141.1297619,8.063,5.621,7.952252758,13.11569411,12.40026206,11.4492784,10.24321792,12.28825706,9.122585096,7.121282588,3.016814669,1.729731628,0.93446088,0.354435084,0.299750513,0.180559895,0.084915901,14.14214451,4.88695858,573.0414867,1
7,752.7460185,123.8892357,8.503,5.577,9.104184527,20.70460027,17.11061994,14.19591708,13.83924983,13.98542432,11.01354725,6.74495158,2.847040873,1.439583624,0.80659363,1.16783978,0.600230378,0.213474614,0.074647123,20.02934335,6.619294152,952.1122563,1
7,849.7719087,340.18564,10.714,8.437,8.191136837,9.448628578,14.72811523,14.73812153,17.0208476,25.74564259,7.188424668,6.082943499,8.2134926,4.66599053,1.829993134,1.251369344,0.771789145,0.303926855,0.142183119,25.95329735,6.804082622,1472.433716,1
7,834.3444186,611.6882161,12.298,7.249,7.755331801,9.207038164,14.39889411,11.13653254,10.80391767,12.20667021,8.539903506,7.835611155,8.700623395,3.902909785,1.776614887,1.170152683,0.817375763,0.806660646,0.5023923,22.51448661,5.140826791,1351.577858,1
7,1596.778813,1559.905659,37.4748,23.5004,7.021995436,7.654803528,12.52941445,13.46994664,17.13537863,17.66756218,17.31444655,12.81681947,9.132779209,7.326795853,4.480417931,4.781107418,5.549485129,1.780862162,0.971301354,74.2121725,4.154451209,4578.534587,1
7,1393.776381,1001.107631,35.2748,19.8572,7.032336456,7.686837082,9.709327508,12.8589506,13.84575231,18.67458278,15.652679,17.4841634,12.05213492,10.54953245,4.65288837,6.412090424,3.760248354,1.400278796,1.095361209,65.52911526,3.523212204,4421.261425,1
7,773.4387493,364.9393614,13.365,8.228,7.529185618,12.0860699,24.24826778,20.08421022,16.84662023,21.45394958,14.1800886,9.045869242,5.279668207,2.21116048,2.741005613,0.947766706,0.59299865,0.455884716,0.353070706,32.01905024,7.396752296,1314.625194,1
7,723.935561,355.390303,12.364,7.414,7.559038671,13.49461345,17.1728417,18.63959396,22.75523028,20.2841166,13.6350433,6.59237647,3.769743195,1.991873712,1.910634179,1.163271375,0.939375541,0.489465856,0.305535862,27.67155446,7.460711257,1411.383242,1
7,1183.91823,454.3543575,16.91657,4.47557,7.102935958,8.253869732,14.53552101,16.1799322,12.32487986,11.04089338,10.54750729,12.87315414,12.92367882,10.69456391,4.567682962,2.139450673,1.199209965,0.609021706,0.30309332,23.48282164,3.829722273,2202.69779,1
7,1371.695982,614.2510457,22.62986,7.69747,7.509924216,8.821602383,23.94727613,15.80181974,9.889366536,9.368395677,18.33466582,9.972478629,12.1714633,9.166639617,6.045819251,2.188085053,3.182012571,1.092873658,0.382919111,33.17062488,4.410806111,3060.680999,0
7,1679.036485,1564.621658,8.239,6.1655,7.328571055,7.79681721,13.660684,13.59972052,12.35043099,15.96806651,15.50406219,7.15811638,4.211996282,4.218146843,2.431755495,4.406919061,4.403689698,2.182690228,1.495260069,17.4247874,3.699788696,3566.153218,0
7,1539.790032,1524.369658,8.349,5.841,7.171724089,8.8503448,16.45567803,20.97546479,15.48496017,15.92923143,20.76455368,8.66409973,6.582444026,4.877755355,3.452665197,3.705150201,4.296422022,3.07007461,1.356463724,24.23192352,5.305362393,3567.687769,1
7,905.191093,514.577508,21.604,11.429,8.480803017,13.75035949,13.96244653,15.6465368,10.87599273,15.66771223,10.79837194,13.28956821,7.274263035,4.890185351,1.813661252,0.959891587,1.170511546,0.991652749,0.418937262,44.08469256,5.727293265,1458.645396,0
7,589.2622124,316.8149456,27.17,13.948,11.81346569,10.38610058,16.86956342,9.821944759,11.82522862,14.47964069,5.820769833,3.451160937,3.190574214,1.437096903,1.215346498,1.67380451,1.303508195,0.698311883,0.313794485,37.9935377,5.351477911,1553.865762,1
7,583.6448873,470.6241562,31.35,14.4925,7.627231338,9.980890256,21.14351781,18.54143875,13.01635549,9.907627281,5.381855927,3.872186215,3.243232116,2.189690055,1.983171136,1.695474946,1.214245635,1.113468164,1.211454251,33.20805574,5.035143388,1392.677896,1
7,1203.235737,1897.062524,27.368,13.2715,6.939315985,11.45313831,24.28769545,21.40284904,16.84728666,13.06768802,6.961304345,7.129616982,2.877667801,2.048008347,1.637202597,1.683306792,1.593114463,1.244252672,1.553667643,37.91688108,5.254317431,1427.680023,1
7,464.5428511,125.4257957,15.42,4.884,11.84119304,19.91582398,30.30973551,7.896813351,11.43821527,10.48146457,6.779162971,5.487497486,2.530135553,1.472628487,0.634545576,0.280878149,0.276691242,0.109840778,0.081983932,20.35232398,6.033812971,466.0565611,1
7,245.0753829,47.80830073,15.252,4.308,9.775294295,13.07596333,10.71880691,9.291264831,9.123748314,7.260774475,4.347357041,2.552233471,1.496539571,0.689523356,0.326327217,0.187062176,0.113295324,0.083063926,0.062961329,17.55351339,4.661516481,229.6237056,0
7,900.7595124,359.9996545,14.034,5.4,7.00308721,7.512201651,17.22194583,16.59740685,27.50755561,17.04171893,14.55222183,11.02985165,8.68741191,6.70463417,2.422987508,1.149434975,1.399027296,0.533618043,0.402666423,27.92965713,6.105067965,1588.054878,1
7,536.7086623,150.7837782,14.994,5.406,6.936962421,8.070143624,11.39666098,23.16010781,27.66674533,16.40699118,6.6858467,5.239147662,6.009819462,3.628450242,1.58357837,0.910577897,0.719551073,0.225983935,0.271699917,20.85736744,5.539833061,1027.561582,1
7,603.3200502,167.9560803,8.796,6.132,8.138400297,13.03162638,13.59387961,11.0800348,10.99527874,11.13066612,8.870850266,8.587831188,3.317788144,2.086611522,1.09084553,0.405898318,0.295654901,0.216870317,0.107621624,15.42779401,5.068360465,683.8003022,1
7,821.1774747,147.4384292,9.276,6.084,9.158347645,21.99293625,15.84641446,15.48190558,16.69619619,12.79742332,9.00386061,8.263405472,3.240759366,2.037838384,0.956337473,1.176544709,0.744557613,0.265075904,0.106563495,21.85019275,6.939562968,1080.572078,1
7,927.0239004,404.8490261,11.688,9.204,7.798855496,9.636364577,12.49273309,16.94623429,16.68608131,22.52820617,8.343380854,6.650793837,8.622836642,5.28251616,2.192774503,1.339164073,0.962720605,0.39903408,0.166096158,28.31268802,6.854808331,1758.109671,1
7,910.1939112,727.9595299,13.416,7.908,7.813875497,8.90757682,14.9873882,11.32774408,12.04162454,10.91816408,9.073684765,7.759163393,9.879008125,4.984734504,1.800064577,1.364076441,0.857485654,0.910228215,0.54827744,24.56125813,5.343110843,1578.076846,1
7,1741.940523,1856.416652,40.8816,25.6368,7.044870731,6.979632556,11.76001149,12.6607161,16.92159485,16.04401882,14.06605099,14.07083923,12.22089297,7.708633999,4.851556312,4.559576684,6.19440719,2.701851141,1.252295883,80.95873364,4.004923324,4625.243194,1
7,1520.483325,1191.400817,38.4816,21.6624,7.040746448,7.437965986,10.49633017,12.29877298,11.86184993,16.93756112,12.40651061,13.96347944,13.11335646,14.48144178,5.631890165,6.207783187,4.135595758,1.541644627,1.080314078,71.48630756,3.359728201,4874.332602,0
7,843.7513629,434.3080003,14.58,8.976,7.493331557,12.2602369,22.57521081,18.66345044,16.39088132,20.23941852,17.41502724,8.701011971,6.512974881,2.421296296,2.593104393,1.323713449,0.741414479,0.468095699,0.371245082,34.92987299,7.578971285,1569.746789,1
7,789.7478847,422.9438316,13.488,8.088,7.535623938,12.56788706,15.35400611,17.99049877,20.72437359,20.51665058,13.05017667,7.119624269,5.597331808,2.162335108,1.701171101,1.426368003,1.058477364,0.552753788,0.328599144,30.18715032,7.675472268,1575.054167,1
7,1291.54716,540.7192354,18.45444,4.88244,7.0876946,7.966481948,15.25112444,15.87343815,15.78869194,10.66333582,10.67226618,12.92557369,11.89161792,11.56593369,5.820155992,2.628424871,1.496116452,0.537634716,0.450064877,25.6176236,3.871069855,2682.507265,1
7,1496.395617,731.0095089,24.68712,8.39724,7.337607999,9.749281503,17.49526336,17.65184513,12.06741798,13.24663044,18.73494749,12.84032429,12.31418592,10.31371557,6.944792194,2.660153682,3.029011467,1.497149975,0.514805991,36.18613623,4.488122203,3254.16239,1
7,1831.676166,1862.02908,8.988,6.726,7.318319032,7.564697493,12.62516481,12.92868478,10.67344304,12.92737308,15.0135654,6.810550086,4.493147145,4.746402205,2.428997039,4.121527631,4.67246869,2.484160699,1.684742563,19.00885898,3.791352275,3590.058122,0
7,1679.770944,1814.125874,9.108,6.372,7.139790533,9.018547569,18.7003028,20.30168112,15.41851008,18.1351457,21.88173963,9.581612479,7.314741116,5.169456864,3.097312589,3.826344728,4.18469146,3.472879651,1.701908506,26.43482565,5.498628189,3608.994269,1
7,987.4811923,612.3897616,23.568,12.468,8.412465316,12.36424099,12.59196127,13.99052507,10.7882751,13.08874649,8.668114547,13.92119547,8.452459612,4.58327432,2.22366517,1.150459322,1.043453013,0.96710263,0.58437962,48.09239188,5.910783074,1621.373509,1
7,642.8315044,377.0359683,29.64,15.216,11.35778984,10.50662696,18.72636508,10.76516056,12.59003495,13.74219066,6.394244628,3.777556289,3.32820159,2.031068925,1.042573672,1.55888643,1.627971121,0.711980989,0.404873593,41.44749568,5.519762877,1648.773923,1
7,636.7035135,560.0816405,34.2,15.81,7.599578993,9.370514444,22.07405047,18.84014751,15.021272,12.54812606,5.825945827,3.61864221,3.015290509,2.762625997,1.929012392,1.584324953,1.280157679,0.997896849,1.311550733,36.2269699,5.309979204,1529.490811,1
7,1312.620804,2257.661186,29.856,14.478,6.931638975,11.3422414,24.58323031,21.17341336,16.84241417,11.21569599,7.012112798,7.217497029,3.121791168,2.78692302,1.916345407,1.493204561,1.605976182,1.251140664,1.575806266,41.36387027,5.543984232,1461.584365,1
8,353.9374103,63.70834067,10.28,3.256,13.98866769,18.63199626,25.36451017,12.34868462,12.11028685,6.887043646,6.091726477,4.096243507,1.684374065,0.861516455,0.354772489,0.225633888,0.150817319,0.075720883,0.066028844,15.50653255,5.187086217,247.5863471,0
8,186.7241013,24.28358132,10.168,2.872,12.08888717,21.27455461,9.68735249,10.03666157,8.435329416,6.018594915,2.852882399,2.233294085,0.789641971,0.38862294,0.198748333,0.095835042,0.088193434,0.065569008,0.050634507,13.37410544,3.944607995,123.5519987,0
8,686.2929618,182.8569673,9.356,3.6,8.091318155,10.42522828,24.98152629,33.07978385,16.45089528,17.78276156,11.74009921,10.57301348,7.393725915,3.169737105,1.357506342,1.557629432,0.779861525,0.439441706,0.353295575,21.27973876,6.166586649,1094.619801,1
8,408.9208856,76.58858577,9.996,3.604,8.294379416,10.72881135,16.93009415,33.97100307,13.40296017,10.84256161,5.719542949,5.742567223,3.713509355,1.762446029,1.115819363,0.535627475,0.31663431,0.259816211,0.222323178,15.89132758,5.437801253,528.0616042,1
8,459.6724192,85.31102493,5.864,4.088,9.155348389,11.42577217,16.187956,13.20665212,12.45323929,13.37177647,12.08484448,6.576380523,2.388208149,1.670049456,0.403679138,0.342167261,0.270710221,0.09291052,0.04237508,11.75450972,4.812494151,372.9338344,1
8,625.6590283,74.88936088,6.184,4.056,11.2354669,19.38115437,16.60581083,16.36744472,14.4749877,14.04888338,10.55378225,7.849892932,2.333279066,1.385775579,1.382208659,0.585980139,0.344811816,0.080765193,0.045107489,16.6477659,6.282180073,623.6895887,1
8,706.3039241,205.6376006,7.792,6.136,9.879942429,11.5399153,24.72590085,22.85361134,25.42286541,22.75752367,6.880781495,9.91117255,6.045160627,2.880699791,1.486822928,0.81451517,0.523547682,0.158570203,0.113775003,21.57157183,7.542641316,892.6976929,1
8,693.4810752,369.7572216,8.944,5.272,8.57133229,11.60572904,17.76864722,12.78249869,12.16751519,14.13342994,8.276702868,14.24726623,5.699328819,2.112795225,1.434748215,0.998689174,1.09611165,0.559685109,0.268611613,18.71333952,5.169457883,1156.164146,1
8,1327.19278,942.9417915,27.2544,17.0912,8.799019458,13.12826983,15.5124588,19.52147703,21.74463869,22.67134993,14.38635669,16.00657852,8.384202043,6.006092977,5.491175102,3.788545694,3.424564624,1.122972945,0.652034234,61.68284468,5.75945465,3758.533876,1
8,1158.463486,605.1559704,25.6544,14.4416,8.098141372,9.689157163,12.18317908,15.85214237,20.19229617,13.70534683,20.12635987,20.32216235,12.1383428,6.782664525,7.4001745,3.806035657,1.680026354,1.262753325,0.507236341,54.46575814,4.484311475,2902.726642,1
8,642.8581813,220.6008891,9.72,5.984,8.968897273,16.12362534,22.57367663,17.04315549,22.86468668,19.89152503,11.851097,8.188594843,2.768153716,2.771149605,1.234837635,0.491970013,0.537221406,0.397562879,0.269874664,26.61323657,7.51706048,810.0807939,1
8,601.7126741,214.8286129,8.992,5.392,8.547759843,18.13901625,19.24311973,19.57972359,23.58516381,19.26698299,8.442399149,5.978228501,2.474018748,2.159874054,1.443999666,0.952690183,0.666230788,0.340834582,0.179648494,22.99973358,7.6112169,996.6604051,1
8,984.0359317,274.6510402,12.30296,3.25496,8.196613709,14.9525013,15.15282557,14.45303525,13.80377992,12.15120773,14.7603265,12.92499197,12.29160711,6.744792999,2.481136033,1.095179798,0.668454231,0.359222527,0.118737092,19.51818941,4.239267111,1175.212999,1
8,1140.110946,371.3064172,16.45808,5.59816,9.519656363,16.06996996,18.9833487,11.32198053,13.7818193,18.83486958,11.37666767,14.12953157,10.56985111,7.884822857,2.537379696,3.214481646,2.071260368,0.446762809,0.179935314,27.57038951,4.854360803,2492.979555,0
8,1395.562793,945.7925488,5.992,4.484,8.355613392,11.01171785,11.09514929,11.59358415,17.03286583,14.45762278,7.891201182,8.499257649,5.16676172,2.799963753,4.970765476,4.658834167,3.218208288,1.724142013,0.894567475,14.48294018,4.385071343,3505.821809,1
8,1279.825481,921.4607616,6.072,4.248,8.76498351,13.96932431,26.77374273,17.35927419,16.98402382,30.40260794,10.62374732,9.673394544,5.738011537,4.322252044,4.212302731,4.818109599,4.075156758,1.578297387,0.555440606,20.14081955,6.176192029,3740.369641,1
8,752.3666227,311.055117,15.712,8.312,9.720592524,16.92735891,14.97331406,15.39605738,14.29478624,15.39784035,13.25812018,15.03904093,5.229334837,2.44042783,1.187069187,1.296834253,1.139106639,0.449498507,0.192215933,36.64182239,5.711010669,1232.265991,1
8,489.7763843,191.5103331,19.76,10.144,13.13264502,18.40209594,16.1628901,11.64187519,15.33796294,10.69251046,4.260175044,3.562299086,2.325562052,1.288031194,1.881485348,1.142466312,0.854460998,0.342518916,0.124787218,31.57904433,5.231041799,1223.004933,1
8,485.1074388,284.4859126,22.8,10.54,9.40588597,15.36510165,22.59072232,17.66920194,10.50135424,9.104835734,4.232064217,3.870523808,2.770138406,2.601868717,1.895198748,1.459578833,1.156178904,1.39631435,1.033057154,27.60150087,4.846933557,1246.263079,1
8,1000.092041,1146.748539,19.904,9.652,8.470559898,20.31576283,16.51809106,18.24452159,17.60732524,12.20517957,8.165818224,5.739825647,2.668899106,2.264411553,1.886651304,2.237118363,1.621090596,1.781887278,1.065648625,31.51532973,5.455277251,1582.515479,1
8,398.1795866,80.63086866,11.565,3.663,13.84544138,19.72267055,29.53283047,13.15435439,12.77015543,7.755069818,5.826282063,4.945770602,1.996112251,1.068080008,0.333292317,0.273640259,0.200794628,0.094824507,0.069049117,17.44484912,5.674817232,309.9075948,0
8,210.0646139,30.73390761,11.439,3.231,11.39617115,21.05321652,9.297420588,11.43632263,8.441247832,5.530278394,2.837420782,2.475994026,1.171074814,0.417179493,0.228092461,0.111510493,0.088319498,0.073322432,0.0574548,15.04586862,4.318361422,148.4327899,1
8,772.079582,231.4283493,10.5255,4.05,8.033390915,10.53416458,24.67452236,31.26646843,18.34692397,15.40926214,17.87743224,8.812309492,8.965229766,4.91665747,1.419028654,1.634512248,1.202176755,0.467167303,0.36495373,23.93970611,6.229822715,1321.43804,1
8,460.0359963,96.93242887,11.2455,4.0545,8.011690454,10.16414666,15.94137805,30.90010295,18.54878616,15.05239554,7.55278065,5.683475589,5.23042799,2.301401249,1.375228266,0.743864009,0.364063574,0.346252694,0.23303673,17.87774352,5.639625838,664.2590569,1
